date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-12-03,买入,958.0,11.761637210216628,0.0,11252.358319014249,11252.358319014249,涨,0.5658021569252014
2025-12-04,持有,953.42,11.761637210216628,0.0,11213.780148964737,11213.780148964737,涨,0.650145411491394
2025-12-05,持有,961.04,11.761637210216628,0.0,11303.403824506588,11303.403824506588,涨,0.5738180875778198
2025-12-08,卖出,962.34,0.0,11318.69395287987,0.0,11318.69395287987,跌,0.4744051992893219
2025-12-09,空仓,951.54,0.0,11318.69395287987,0.0,11318.69395287987,跌,0.44738447666168213
2025-12-10,空仓,956.4,0.0,11318.69395287987,0.0,11318.69395287987,跌,0.4224384129047394
2025-12-11,空仓,957.9,0.0,11318.69395287987,0.0,11318.69395287987,跌,0.4380153715610504
2025-12-12,空仓,970.66,0.0,11318.69395287987,0.0,11318.69395287987,跌,0.4859829843044281
2025-12-15,买入,980.62,11.542385381574789,0.0,11348.011611749069,11348.011611749069,涨,0.5096151232719421
2025-12-16,持有,971.42,11.542385381574789,0.0,11212.504007369382,11212.504007369382,涨,0.540674090385437
2025-12-17,持有,979.72,11.542385381574789,0.0,11308.305806036453,11308.305806036453,涨,0.5269924998283386
2025-12-18,卖出,977.0,0.0,11276.91051779857,0.0,11276.91051779857,跌,0.492941290140152
2025-12-19,空仓,979.9,0.0,11276.91051779857,0.0,11276.91051779857,跌,0.45700812339782715
2025-12-22,空仓,1000.86,0.0,11276.91051779857,0.0,11276.91051779857,跌,0.48934710025787354
2025-12-23,买入,999.36,11.284132362510576,0.0,11444.818407352726,11444.818407352726,涨,0.5319185256958008
2025-12-24,持有,1014.68,11.284132362510576,0.0,11449.78342559223,11449.78342559223,涨,0.5304362773895264
2025-12-25,持有,1008.76,11.284132362510576,0.0,11382.981362006169,11382.981362006169,涨,0.5628638863563538
2025-12-26,卖出,1007.0,0.0,11363.12128904815,0.0,11363.12128904815,跌,0.49455922842025757
2025-12-29,空仓,1007.18,0.0,11363.12128904815,0.0,11363.12128904815,跌,0.4542139172554016
