date,action,price,shares,cash,position_value,total_value,prediction,probability_up
2025-10-09,空仓,11169.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4308116137981415
2025-10-10,空仓,11082.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4447665810585022
2025-10-13,空仓,11531.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.43469271063804626
2025-10-14,空仓,11533.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4329730272293091
2025-10-15,空仓,11966.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.42464447021484375
2025-10-16,空仓,12017.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.4214688241481781
2025-10-17,空仓,12249.0,0.0,8319.533205858643,0.0,8319.533205858643,跌,0.41845983266830444
2025-10-20,买入,12057.0,0.6900168537661643,0.0,8102.177896922301,8102.177896922301,涨,0.503535807132721
2025-10-21,持有,11805.0,0.6900168537661643,0.0,8145.648958709569,8145.648958709569,涨,0.532142162322998
2025-10-22,持有,11404.0,0.6900168537661643,0.0,7868.9522003493375,7868.9522003493375,涨,0.5689692497253418
2025-10-23,持有,11467.0,0.6900168537661643,0.0,7912.423262136605,7912.423262136605,涨,0.5550545454025269
2025-10-24,持有,11332.0,0.6900168537661643,0.0,7819.270986878174,7819.270986878174,涨,0.5518644452095032
2025-10-27,持有,11394.0,0.6900168537661643,0.0,7862.052031811676,7862.052031811676,涨,0.5335111618041992
2025-10-28,持有,11049.0,0.6900168537661643,0.0,7623.996217262349,7623.996217262349,涨,0.5544601082801819
2025-10-29,持有,11338.0,0.6900168537661643,0.0,7823.411088000771,7823.411088000771,涨,0.532702624797821
2025-10-30,持有,11253.0,0.6900168537661643,0.0,7764.7596554306465,7764.7596554306465,涨,0.5281723737716675
2025-10-31,持有,11441.0,0.6900168537661643,0.0,7894.482823938685,7894.482823938685,涨,0.513253390789032
2025-11-03,持有,11455.0,0.6900168537661643,0.0,7904.143059891412,7904.143059891412,涨,0.5072357058525085
2025-11-04,持有,11238.0,0.6900168537661643,0.0,7754.409402624155,7754.409402624155,涨,0.5257599949836731
2025-11-05,持有,11276.0,0.6900168537661643,0.0,7780.630043067268,7780.630043067268,涨,0.5217303037643433
2025-11-06,持有,11427.0,0.6900168537661643,0.0,7884.822587985959,7884.822587985959,涨,0.5027258992195129
2025-11-07,卖出,11449.0,0.0,7900.002958768815,0.0,7900.002958768815,跌,0.49059027433395386
2025-11-10,空仓,11719.0,0.0,7900.002958768815,0.0,7900.002958768815,跌,0.4803689420223236
2025-11-11,空仓,11907.0,0.0,7900.002958768815,0.0,7900.002958768815,跌,0.4644949734210968
2025-11-12,空仓,12098.0,0.0,7900.002958768815,0.0,7900.002958768815,跌,0.4496622085571289
2025-11-13,空仓,12610.0,0.0,7900.002958768815,0.0,7900.002958768815,跌,0.4340522289276123
2025-11-14,空仓,12375.0,0.0,7900.002958768815,0.0,7900.002958768815,跌,0.44165652990341187
2025-11-17,买入,12220.0,0.6464814205211796,0.0,7714.462791079237,7714.462791079237,涨,0.5349576473236084
2025-11-18,持有,11699.0,0.6464814205211796,0.0,7563.186138677281,7563.186138677281,涨,0.5786095857620239
2025-11-19,持有,12148.0,0.6464814205211796,0.0,7853.45629649129,7853.45629649129,涨,0.5312765836715698
2025-11-20,持有,12050.0,0.6464814205211796,0.0,7790.101117280215,7790.101117280215,涨,0.510456919670105
2025-11-21,持有,11680.0,0.6464814205211796,0.0,7550.902991687378,7550.902991687378,涨,0.5356113314628601
2025-11-24,持有,11808.0,0.6464814205211796,0.0,7633.652613514089,7633.652613514089,涨,0.5220088958740234
